n,x,y
6013,0.91351357,0.690293562
6014,0.566037109,0.689586093
6015,0.992211466,0.070535747
6016,0.029133003,0.605899096
6017,0.459974281,0.229428522
6018,0.552267303,0.485649268
6019,0.726812211,0.088176487
6020,0.968727456,0.359803729
6021,0.623297376,0.074882743
6022,0.47801126,0.517440299
6023,0.634254075,0.138806272
6024,0.533400029,0.359084903
6025,0.70495035,0.65080345
6026,0.946947974,0.095588747
6027,0.013921471,0.001722792
6028,0.320384143,0.110024234
6029,0.876359803,0.444620811
6030,0.059652349,0.073002239
6031,0.790288256,0.341050779
6032,0.030888266,0.748976462
6033,0.648183734,0.705342146
6034,0.800319741,0.490937913
6035,0.238090692,0.635235214
6036,0.381217426,0.763761232
6037,0.226414395,0.692128309
6038,0.704763604,0.037668056
6039,0.52878911,0.853306381
6040,0.605609147,0.947821134
6041,0.325491075,0.29254604
6042,0.586708897,0.654769481
6043,0.954449473,0.709084233
6044,0.779195725,0.666547156
6045,0.9517539,0.382418652
6046,0.247202355,0.636090007
6047,0.516027785,0.854782767
6048,0.385690011,0.77489986
6049,0.34607009,0.336965396
6050,0.803408417,0.643714104
6051,0.174976892,0.233794149
6052,0.558528855,0.158371428
6053,0.774057346,0.074071358
6054,0.935500334,0.824338427
6055,0.018615205,0.063051096
6056,0.270723014,0.913523729
6057,0.493057259,0.727451156
6058,0.936373779,0.494116126
6059,0.163171335,0.771577573
6060,0.840802833,0.503687526
6061,0.397185742,0.482232309
6062,0.54781728,0.040266417
6063,0.927992715,0.229546826
6064,0.064251969,0.99121853
6065,0.329513126,0.659733646
6066,0.155792843,0.940162907
6067,0.133795142,0.084044391
6068,0.303604056,0.863560755
6069,0.700754501,0.677152528
6070,0.580410644,0.427333811
6071,0.12179809,0.535224448
6072,0.801478181,0.480188237
6073,0.507298892,0.760932245
6074,0.143165003,0.016703195
6075,0.820451378,0.719748724
6076,0.820781202,0.961518064
6077,0.216766699,0.587034502
6078,0.939572335,0.65808713
6079,0.81037076,0.746807696
6080,0.229113109,0.035585455
6081,0.001001165,0.37736228
6082,0.867337673,0.342981818
6083,0.826050142,0.464995342
6084,0.097588747,0.328179311
6085,0.766437845,0.974892846
6086,0.773153703,0.947592329
6087,0.633734081,0.492273502
6088,0.832508525,0.701878787
6089,0.984800361,0.412763328
6090,0.327779159,0.926802016
6091,0.833924749,0.819940111
6092,0.920974278,0.519263934
6093,0.313536307,0.571920906
6094,0.683496813,0.139071531
6095,0.684365274,0.746162683
6096,0.848835131,0.92802747
6097,0.566873464,0.362218907
6098,0.275635904,0.069008625
6099,0.251647551,0.40861773
6100,0.542788857,0.803507153
6101,0.135340777,0.214449513
6102,0.859541859,0.326189849
6103,0.889206493,0.253724101
6104,0.242283856,0.666015726
6105,0.697233275,0.55581868
6106,0.67319522,0.349500422
6107,0.121857041,0.149943072
6108,0.77840514,0.063822844
6109,0.766327016,0.995324065
6110,0.306335906,0.512355712
6111,0.098166739,0.805415478
6112,0.281828537,0.059738357
6113,0.771614579,0.048023995
6114,0.466702132,0.051947933
6115,0.81533261,0.239864424
6116,0.159604471,0.269456322
6117,0.106513695,0.367388884
6118,0.349003638,0.197089404
6119,0.879862071,0.923095724
6120,0.161864998,0.200611818
6121,0.073413416,0.369428686
6122,0.7528712,0.72758631
6123,0.091316766,0.807012386
6124,0.667770709,0.460630261
6125,0.083460824,0.912250582
6126,0.246850472,0.832262336
6127,0.663594745,0.952344144
6128,0.873577699,0.7070928
6129,0.40919361,0.321658014
6130,0.44958786,0.195882723
6131,0.031079683,0.724595959
6132,0.340652378,0.592090861
6133,0.242054653,0.000418441
6134,0.788685198,0.38824986
6135,0.714235934,0.548538219
6136,0.784384679,0.894170517
6137,0.531726356,0.186245751
6138,0.699393689,0.975976528
6139,0.127220041,0.230175088
6140,0.385064677,0.694016917
6141,0.29294173,0.873723331
6142,0.28219329,0.080356752
6143,0.739193008,0.997861986
6144,0.214150074,0.594431932
6145,0.325348835,0.998998516
6146,0.282411212,0.628431586
6147,0.86401908,0.286153495
6148,0.638487159,0.729161944
6149,0.480625386,0.707796629
6150,0.379847814,0.805090633
6151,0.921613292,0.61993981
6152,0.93939443,0.162179617
6153,0.449649297,0.691777938
6154,0.566829625,0.347037676
6155,0.862510997,0.671311869
6156,0.256402884,0.063274675
6157,0.258633423,0.600965232
6158,0.103117796,0.922505659
6159,0.501981845,0.714281521
6160,0.768459928,0.676487815
6161,0.156543996,0.792927462
6162,0.432442599,0.538734572
6163,0.990641102,0.198897571
6164,0.481185964,0.000643856
6165,0.382382094,0.842061008
6166,0.839437961,0.765134188
6167,0.892105418,0.879387572
6168,0.376103436,0.304572236
6169,0.123513189,0.092935922
6170,0.636553926,0.263434686
6171,0.740408339,0.050970243
6172,0.923226546,0.77147085
6173,0.660073244,0.25221908
6174,0.30770919,0.341044975
6175,0.514962294,0.614550022
6176,0.287767703,0.377992047
6177,0.446004427,0.192568212
6178,0.46813901,0.18518828
6179,0.912218957,0.51396637
6180,0.905921688,0.062327474
6181,0.926331532,0.492014775
6182,0.478026357,0.924886796
6183,0.964379561,0.364100573
6184,0.138937817,0.216895295
6185,0.921087662,0.963431395
6186,0.64027359,0.065320322
6187,0.872493193,0.417106829
6188,0.413345648,0.460864987
6189,0.990891835,0.584880835
6190,0.025012972,0.297410561
6191,0.847833265,0.144658393
6192,0.819483202,0.208680331
6193,0.374220847,0.32024186
6194,0.828695326,0.379834322
6195,0.213645216,0.708839926
6196,0.7525099,0.287539153
6197,0.468447074,0.896128167
6198,0.411105586,0.930324954
6199,0.196570119,0.245503211
6200,0.800071759,0.911513347
6201,0.730938413,0.86457205
6202,0.089002264,0.53282249
6203,0.978020772,0.703113187
6204,0.221283066,0.697986821
6205,0.375228779,0.878039706
6206,0.414682779,0.686607322
6207,0.576501784,0.054915059
6208,0.890273859,0.835893408
6209,0.945144493,0.054043516
6210,0.633217614,0.3159479
6211,0.365570258,0.148102295
6212,0.107431413,0.338558891
6213,0.068820926,0.80714917
6214,0.51884953,0.982082541
6215,0.583222372,0.892594544
6216,0.447224228,0.272822709
6217,0.982454374,0.67032314
6218,0.413623062,0.772557029
6219,0.351006594,0.221857275
6220,0.418103983,0.267789016
6221,0.171756314,0.401019997
6222,0.939140414,0.008651899
6223,0.590974812,0.08746647
6224,0.542754613,0.269104824
6225,0.425830329,0.494195896
6226,0.250032711,0.07404147
6227,0.315410145,0.80119613
6228,0.493577687,0.628205824
6229,0.446276918,0.936014071
6230,0.979298484,0.438252227
6231,0.563075695,0.889447418
6232,0.206993823,0.70138124
6233,0.053689493,0.962973068
6234,0.159172014,0.296922454
6235,0.345816257,0.345115245
6236,0.782473207,0.20967101
6237,0.889224866,0.145889829
6238,0.236386824,0.576320078
6239,0.780292372,0.314788531
6240,0.441632188,0.574936723
6241,0.537507887,0.765413055
6242,0.532908761,0.858184296
6243,0.042555531,0.272664225
6244,0.066195236,0.82970822
6245,0.667544441,0.5725939
6246,0.689103269,0.133219955
6247,0.380351857,0.814043665
6248,0.919050332,0.398834838
6249,0.819955362,0.329889785
6250,0.301937009,0.12522785
6251,0.066933558,0.367819763
6252,0.553325797,0.967188998
6253,0.654334183,0.523533617
6254,0.224382387,0.240296025
6255,0.043846064,0.285526809
6256,0.487092311,0.502514839
6257,0.034182071,0.057255574
6258,0.736740212,0.365218268
6259,0.625522336,0.134380627
6260,0.279178406,0.935436045
6261,0.44568295,0.368934194
6262,0.23293175,0.993004039
6263,0.185930181,0.014313636
6264,0.181439341,0.756295253
6265,0.815658411,0.693675421
6266,0.453302197,0.755731821
6267,0.715492002,0.809136868
6268,0.34756661,0.902663084
6269,0.80683934,0.249548326
6270,0.59584037,0.049148311
6271,0.654042325,0.670459875
6272,0.392725607,0.250472187
6273,0.561798163,0.293690623
6274,0.190641525,0.38501013
6275,0.973763565,0.689195372
6276,0.672178002,0.428806073
6277,0.532472635,0.060239877
6278,0.638731508,0.58031234
6279,0.100160446,0.043582701
6280,0.334442268,0.711297904
6281,0.230657441,0.9386143
6282,0.843108239,0.246585348
6283,0.012891419,0.402156382
6284,0.444638719,0.568579617
6285,0.868580985,0.944913194
6286,0.782585618,0.997946459
6287,0.71881857,0.084335339
6288,0.301516328,0.759319513
6289,0.232302178,0.036345087
6290,0.704317817,0.828919277
6291,0.298655497,0.072900646
6292,0.723091413,0.752356098
6293,0.34998924,0.278720421
6294,0.760614764,0.836753971
6295,0.573028083,0.887202212
6296,0.815432062,0.45060731
6297,0.985647134,0.200024763
6298,0.378595994,0.521682901
6299,0.986524112,0.980658667
6300,0.009961371,0.388373568
6301,0.877294375,0.883892809
6302,0.029784006,0.150421078
6303,0.545271312,0.885781141
6304,0.388274838,0.823376752
6305,0.769869206,0.451667212
6306,0.315034393,0.168676752
6307,0.208232153,0.174041318
6308,0.784074483,0.028700284
6309,0.550330397,0.357799583
6310,0.755646007,0.688273385
6311,0.48933237,0.167392715
6312,0.036595899,0.969328919
6313,0.771189786,0.027051778
6314,0.218112665,0.116397427
6315,0.471822506,0.95991354
6316,0.000549642,0.241972567
6317,0.258986118,0.448347836
6318,0.665623566,0.87733057
6319,0.764176258,0.185579236
6320,0.636445245,0.53064766
6321,0.443227081,0.585392227
6322,0.73274858,0.553886867
6323,0.668884217,0.799545456
6324,0.206000539,0.700935416
6325,0.535137448,0.979904399
6326,0.597861455,0.309745967
6327,0.728779844,0.704557586
6328,0.197737783,0.035758132
6329,0.31073999,0.29342888
6330,0.342969835,0.745173057
6331,0.095931346,0.602376854
6332,0.348478205,0.73391264
6333,0.729551019,0.364274163
6334,0.577598081,0.55530667
6335,0.172955725,0.252796301
6336,0.731655719,0.264833016
6337,0.116767141,0.673167035
6338,0.751219419,0.080643039
6339,0.147719465,0.067149799
6340,0.096432859,0.736250952
6341,0.251728488,0.96450686
6342,0.514993745,0.810569784
6343,0.270048109,0.418526579
6344,0.884075548,0.456802078
6345,0.938369564,0.066718993
6346,0.283372482,0.941276084
6347,0.749899422,0.995742334
6348,0.695594802,0.883715459
6349,0.561148817,0.821300135
6350,0.254922745,0.349473184
6351,0.949564278,0.058853113
6352,0.956491692,0.411894436
6353,0.013136776,0.375321122
6354,0.330106737,0.085487168
6355,0.321025936,0.351751741
6356,0.198462753,0.46381707
6357,0.430263678,0.454138439
6358,0.898189093,0.159466711
6359,0.023883981,0.33774607
6360,0.835780163,0.732683847
6361,0.308958413,0.604029959
6362,0.013554115,0.753652953
6363,0.899688333,0.829763856
6364,0.272315824,0.523190108
6365,0.212108905,0.959936467
6366,0.116695454,0.051958418
6367,0.367222334,0.735434707
6368,0.119556818,0.941509186
6369,0.179695811,0.885453367
6370,0.250078835,0.900008436
6371,0.578330285,0.027897351
6372,0.446181644,0.200356172
6373,0.305026757,0.834586095
6374,0.52593543,0.123089457
6375,0.77413155,0.488617947
6376,0.724049382,0.71903786
6377,0.343522224,0.113508661
6378,0.917992738,0.243489412
6379,0.791269714,0.595577374
6380,0.561765009,0.848903013
6381,0.475555461,0.324431219
6382,0.329575382,0.599430193
6383,0.134109313,0.909291444
6384,0.885546619,0.662653692
6385,0.608332281,0.278331352
6386,0.098629827,0.542463404
6387,0.925514238,0.527470273
6388,0.887087235,0.548628793
6389,0.033600019,0.229286585
6390,0.700584348,0.294430795
6391,0.238198229,0.04591287
6392,0.53560598,0.563129711
6393,0.834200058,0.769968802
6394,0.350545972,0.7623026
6395,0.498327653,0.267934657
6396,0.665277876,0.701402944
6397,0.192326454,0.783565223
6398,0.626477564,0.557691464
6399,0.425224591,0.954612034
6400,0.982514333,0.220745319
6401,0.187671952,0.962370687
6402,0.711034241,0.508234473
6403,0.041183279,0.040154718
6404,0.274148862,0.225429556
6405,0.11772779,0.894101276
6406,0.148911487,0.285235402
6407,0.528245739,0.105124281
6408,0.174450025,0.941500374
6409,0.794774373,0.522931729
6410,0.096317295,0.291234071
6411,0.62299765,0.487365191
6412,0.861003111,0.091948169
6413,0.12656908,0.040034297
6414,0.217465018,0.973065828
6415,0.7649048,0.07902485
6416,0.470231563,0.831867596
6417,0.932157133,0.672686165
6418,0.337938404,0.830249729
6419,0.397979745,0.359344395
6420,0.957544154,0.156535567
6421,0.343865805,0.546348759
6422,0.966330957,0.950221036
6423,0.891012531,0.854734894
6424,0.200288379,0.785603697
6425,0.54579388,0.056719499
6426,0.941223502,0.57120493
6427,0.117374083,0.583799622
6428,0.848775278,0.946448453
6429,0.774213835,0.571260512
6430,0.749358075,0.11161365
6431,0.600782802,0.852332166
6432,0.099975715,0.39699885
6433,0.958387868,0.143248683
6434,0.102357203,0.024508344
6435,0.783560161,0.743336231
6436,0.723230352,0.974363999
6437,0.317398834,0.13119487
6438,0.684666493,0.453875393
6439,0.410589293,0.346982176
6440,0.750748422,0.12120034
6441,0.04335622,0.678339826
6442,0.933436145,0.949080176
6443,0.384447372,0.327249401
6444,0.803200539,0.390810798
6445,0.471578108,0.082225748
6446,0.812353383,0.227513143
6447,0.301153115,0.726669832
6448,0.545120611,0.752311651
6449,0.02521708,0.021415349
6450,0.489260265,0.796405502
6451,0.079184631,0.847901985
6452,0.859219509,0.654803207
6453,0.677304868,0.012791999
6454,0.42507446,0.291336809
6455,0.974294906,0.564212871
6456,0.946752377,0.115682492
6457,0.956726184,0.69465204
6458,0.08244947,0.126748896
6459,0.704106136,0.449120203
6460,0.727541477,0.865830334
6461,0.60592764,0.14609306
6462,0.015793722,0.313299138
6463,0.923872318,0.721660219
6464,0.438538037,0.801184097
6465,0.595013854,0.196700648
6466,0.814711878,0.731822333
6467,0.275209277,0.939460813
6468,0.029220688,0.418107926
6469,0.923378412,0.793298012
6470,0.270527538,0.239778138
6471,0.041127401,0.472048064
6472,0.136682708,0.057740472
6473,0.99481886,0.726114635
6474,0.739768258,0.444527687
6475,0.209898876,0.523690096
6476,0.146496512,0.401205677
6477,0.897714068,0.781121826
6478,0.664814529,0.789021398
6479,0.583023774,0.807025675
6480,0.131171603,0.342949697
6481,0.41331512,0.691172935
6482,0.94650597,0.074866608
6483,0.003278736,0.189661444
6484,0.419139092,0.939265987
6485,0.057034854,0.55489326
6486,0.997742988,0.243542527
6487,0.10438082,0.356096666
6488,0.953718093,0.329614205
6489,0.841206497,0.314834493
6490,0.731710761,0.352347273
6491,0.042266186,0.970565521
6492,0.695404329,0.826537716
6493,0.49297647,0.906461347
6494,0.491247015,0.024343633
6495,0.145201331,0.917169007
6496,0.512237343,0.351067833
6497,0.80203057,0.020717316
6498,0.131461848,0.266333056
6499,0.876122042,0.868081111
6500,0.419946136,0.974496652
6501,0.26613693,0.762915826
6502,0.239202158,0.453678986
6503,0.459772981,0.009622493
6504,0.647480528,0.467219591
6505,0.569856212,0.933867254
6506,0.890038087,0.257855488
6507,0.511463646,0.016286332
6508,0.512614691,0.069176805
6509,0.988907132,0.711437581
6510,0.215199352,0.541085649
6511,0.016589985,0.421099115
6512,0.328491324,0.778895754
6513,0.313172566,0.916623247
6514,0.123972111,0.587381977
6515,0.418158063,0.342475108
6516,0.034637124,0.95765463
6517,0.920825753,0.47833883
6518,0.484357863,0.847288077
6519,0.878799898,0.253419281
6520,0.697498961,0.39464787
6521,0.729848886,0.841891611
6522,0.758554201,0.059787223
6523,0.301621785,0.426594842
6524,0.729110268,0.997796142
6525,0.206059792,0.622657551
6526,0.554843632,0.220985856
6527,0.59533387,0.67433262
6528,0.775559809,0.863330532
6529,0.167761632,0.948587467
6530,0.344084528,0.619735647
6531,0.824270369,0.264104778
6532,0.804554845,0.23443483
6533,0.977927297,0.577239408
6534,0.118315114,0.341065397
6535,0.210166264,0.495387201
6536,0.106627845,0.236974603
6537,0.723712703,0.540152396
6538,0.745438876,0.69970894
6539,0.648102638,0.577560945
6540,0.779529392,0.545672379
6541,0.515951072,0.061643111
6542,0.562292346,0.656245286
6543,0.921031652,0.750894639
6544,0.6482808,0.872066542
6545,0.655999119,0.954762355
6546,0.58878354,0.054106238
6547,0.493907136,0.852134512
6548,0.756852481,0.297124592
6549,0.572582767,0.208476952
6550,0.128981257,0.668602758
6551,0.425859732,0.052142198
6552,0.421327115,0.819294726
6553,0.432273382,0.507483145
6554,0.56098399,0.545541044
6555,0.36171132,0.384732701
6556,0.391132132,0.637398823
6557,0.426844219,0.672072617
6558,0.371432038,0.515681074
6559,0.971887578,0.078182472
6560,0.090335007,0.717800906
6561,0.016929815,0.552647463
6562,0.721489333,0.864517931
6563,0.395213801,0.276202139
6564,0.448900813,0.234780665
6565,0.591811621,0.820118097
6566,0.366999008,0.926743441
6567,0.239182201,0.182789071
6568,0.015353815,0.747118091
6569,0.87380495,0.640049425
6570,0.938998205,0.682593049
6571,0.285917706,0.683911725
6572,0.465224509,0.01125668
6573,0.32383462,0.217329066
6574,0.058348916,0.698647839
6575,0.892658742,0.462450748
6576,0.836463486,0.081752443
6577,0.24106295,0.003192144
6578,0.254822178,0.152476798
6579,0.698185085,0.87880238
6580,0.79672557,0.066475115
6581,0.469655837,0.954757137
6582,0.3874546,0.252925497
6583,0.233529293,0.012437923
6584,0.798264204,0.5640479
6585,0.863532311,0.852474891
6586,0.857967558,0.97827078
6587,0.11436862,0.228881647
6588,0.593743569,0.936083666
6589,0.985201543,0.611379538
6590,0.715172423,0.447451758
6591,0.459230914,0.199153978
